student_id,gender,study_time_hours,attendance_percent,sleep_hours,parental_education,internet_access,extracurricular_activities,part_time_job,previous_grade,final_exam_score,final_grade,at_risk,academic_level,attendance_risk_level,sleep_deviation,deviation_bin,high_workload_low_sleep,engagement_score
566,Female,4.0,97.6,7.7,High School,Yes,Yes,No,49.4,100.0,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.8024763235522435
567,Female,1.6,75.9,7.4,High School,Yes,No,No,100.0,92.6,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.20385033379909956
568,Female,5.7,78.5,8.6,,Yes,Yes,Yes,69.2,99.1,A,0,excellent,Healthy,1.0999999999999996,1.0,0,0.7361822698338768
569,Male,3.4,79.0,5.7,,Yes,No,Yes,59.5,76.2,C,0,average,Healthy,1.7999999999999998,2.0,1,0.30565905915230557
570,Male,5.2,98.7,8.9,PhD,Yes,No,Yes,53.1,90.9,A,0,excellent,Healthy,1.4000000000000004,1.0,0,0.5298866635615588
571,Female,4.0,63.6,7.9,Bachelors,Yes,Yes,Yes,67.4,63.3,D,1,average,Moderate,0.40000000000000036,0.0,0,0.5517388604253998
572,Male,4.2,100.0,6.5,Masters,Yes,No,Yes,68.5,85.0,B,0,excellent,Healthy,1.0,1.0,1,0.49561403508771934
573,Male,4.4,95.6,8.2,High School,Yes,No,Yes,71.2,88.7,B,0,excellent,Healthy,0.6999999999999993,1.0,0,0.47193758733115976
574,Female,4.2,87.2,5.5,High School,Yes,Yes,No,66.4,75.3,C,0,average,Healthy,2.0,2.0,0,0.7345520881850645
575,Male,4.5,84.5,5.8,High School,Yes,Yes,No,77.6,84.9,B,0,excellent,Healthy,1.7000000000000002,2.0,0,0.7277984784971278
576,Female,5.5,87.9,6.1,Bachelors,Yes,Yes,No,65.3,81.1,B,0,excellent,Healthy,1.4000000000000004,1.0,0,0.7967318739326193
577,Male,3.8,90.2,6.2,Bachelors,Yes,Yes,Yes,46.8,75.6,C,0,average,Healthy,1.2999999999999998,1.0,1,0.7391321223412515
578,Female,4.6,91.5,5.5,High School,Yes,Yes,No,68.2,95.5,A,0,excellent,Healthy,2.0,2.0,0,0.7838068622884645
579,Female,3.4,90.6,8.3,Bachelors,Yes,No,No,41.6,83.3,B,0,excellent,Healthy,0.8000000000000007,1.0,0,0.39120478186616986
580,Female,5.7,85.9,6.5,Masters,Yes,No,Yes,74.2,95.7,A,0,excellent,Healthy,1.0,1.0,1,0.4574212078869741
581,Female,2.5,83.0,7.2,Bachelors,Yes,Yes,No,58.2,70.4,C,0,average,Healthy,0.2999999999999998,0.0,0,0.6290172333488588
582,Male,6.2,83.5,6.1,High School,Yes,Yes,Yes,72.0,82.7,B,0,excellent,Healthy,1.4000000000000004,1.0,1,0.7949852507374632
583,Female,3.4,83.1,4.6,High School,Yes,No,No,85.8,76.7,C,0,average,Healthy,2.9000000000000004,3.0,0,0.3358950473528955
584,Female,1.4,96.3,7.1,High School,Yes,Yes,No,58.6,68.4,D,1,average,Healthy,0.40000000000000036,0.0,0,0.6788542151839776
585,Female,3.7,90.9,4.5,High School,Yes,No,No,82.7,84.6,B,0,excellent,Healthy,3.0,3.0,0,0.406575065983543
586,Male,2.5,55.6,6.7,Bachelors,Yes,Yes,No,64.8,67.7,D,1,average,Critical,0.7999999999999998,1.0,0,0.42695233659369664
587,Female,4.8,91.6,5.2,Bachelors,No,Yes,No,91.0,89.2,B,0,excellent,Healthy,2.3,2.0,0,0.7933162552398696
588,Male,2.5,86.9,9.2,Masters,Yes,Yes,No,65.6,85.0,B,0,excellent,Healthy,1.6999999999999993,2.0,0,0.6577782952957616
589,Female,2.8,84.8,7.9,Bachelors,Yes,No,No,59.9,77.3,C,0,average,Healthy,0.40000000000000036,0.0,0,0.3221161310355534
590,Male,0.7,81.1,6.9,Masters,Yes,Yes,Yes,78.2,72.2,C,0,average,Healthy,0.5999999999999996,1.0,1,0.5360580655177767
591,Male,2.8,96.2,8.3,High School,Yes,No,Yes,64.8,89.0,B,0,excellent,Healthy,0.8000000000000007,1.0,0,0.40618692749573054
592,Female,0.5,94.5,5.8,Bachelors,Yes,Yes,No,59.9,63.2,D,1,average,Healthy,1.7000000000000002,2.0,0,0.6261061946902654
593,Male,1.1,77.3,7.5,Masters,Yes,Yes,No,64.3,73.2,C,0,average,Healthy,0.0,0.0,0,0.5255783263468405
594,Female,4.6,89.1,7.0,High School,No,Yes,No,69.5,87.0,B,0,excellent,Healthy,0.5,0.0,0,0.7661077472442167
595,Female,4.7,75.3,7.1,High School,Yes,No,Yes,86.1,88.5,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.33539046731873934
596,Female,4.1,71.2,8.3,PhD,Yes,No,No,46.8,80.4,B,0,excellent,Moderate,0.8000000000000007,1.0,0,0.2788386896444652
597,Male,2.0,78.7,7.7,High School,Yes,Yes,Yes,70.3,80.2,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.5753764943331782
598,Male,3.4,93.6,7.1,Masters,No,Yes,No,77.5,80.9,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.7466620090048129
599,Female,3.5,94.5,4.8,High School,Yes,Yes,No,72.3,86.4,B,0,excellent,Healthy,2.7,3.0,0,0.7576851420586865
600,Female,1.8,90.1,5.6,Masters,Yes,Yes,No,85.7,86.3,B,0,excellent,Healthy,1.9000000000000004,2.0,0,0.6506753609687936
601,Male,5.8,92.3,6.7,High School,Yes,Yes,Yes,69.1,93.4,A,0,excellent,Healthy,0.7999999999999998,1.0,1,0.8423381462505821
602,Female,4.8,90.2,6.9,High School,Yes,No,No,67.8,95.1,A,0,excellent,Healthy,0.5999999999999996,1.0,0,0.4496584381307251
603,Female,3.2,78.6,5.4,Bachelors,Yes,No,No,77.1,83.9,B,0,excellent,Healthy,2.0999999999999996,2.0,0,0.29393727682036946
604,Female,3.5,89.3,9.7,High School,Yes,Yes,No,71.2,100.0,A,0,excellent,Healthy,2.1999999999999993,2.0,0,0.7193370594628163
605,Male,3.8,93.0,8.6,Bachelors,Yes,Yes,No,65.3,80.9,B,0,excellent,Healthy,1.0999999999999996,1.0,0,0.7597810898928739
606,Male,0.5,92.5,7.5,High School,Yes,No,No,76.2,76.4,C,0,average,Healthy,0.0,0.0,0,0.278023598820059
607,Male,3.1,96.9,6.9,High School,No,No,No,62.2,73.6,C,0,average,Healthy,0.5999999999999996,1.0,0,0.42450706412047823
608,Female,2.5,92.1,6.5,High School,Yes,Yes,No,62.7,84.0,B,0,excellent,Healthy,1.0,1.0,0,0.6961263778916317
609,Female,2.0,88.5,5.7,High School,No,Yes,Yes,63.7,58.6,F,1,poor,Healthy,1.7999999999999998,2.0,1,0.6476478807638565
610,Female,3.1,95.7,6.9,,Yes,Yes,No,86.2,96.3,A,0,excellent,Healthy,0.5999999999999996,1.0,0,0.7489908399316877
611,Male,6.2,84.7,7.1,High School,Yes,Yes,No,31.3,78.8,C,0,average,Healthy,0.40000000000000036,0.0,0,0.8038348082595871
612,Female,4.5,76.2,5.3,Bachelors,Yes,Yes,Yes,74.7,79.8,C,0,average,Healthy,2.2,2.0,1,0.6665890389691042
613,Female,2.6,83.4,7.2,High School,Yes,Yes,Yes,70.4,70.0,C,0,average,Healthy,0.2999999999999998,0.0,0,0.6363530507685142
614,Female,4.4,77.6,6.6,High School,Yes,No,No,49.8,75.0,C,0,average,Healthy,0.9000000000000004,1.0,0,0.33919422449930137
615,Female,5.6,78.2,4.5,,Yes,Yes,Yes,73.7,95.0,A,0,excellent,Healthy,3.0,3.0,1,0.729583915541065
616,Male,4.9,83.6,5.8,High School,Yes,Yes,No,75.7,92.4,A,0,excellent,Healthy,1.7000000000000002,2.0,0,0.7387051700046575
617,Male,3.6,77.1,6.3,,Yes,Yes,Yes,77.1,86.4,B,0,excellent,Healthy,1.2000000000000002,1.0,1,0.6337525229001707
618,Female,2.5,81.9,9.1,High School,Yes,No,No,38.2,79.1,C,0,average,Healthy,1.5999999999999996,2.0,0,0.28757180562024537
619,Male,4.5,66.1,7.5,Masters,Yes,No,No,86.4,91.5,A,0,excellent,Moderate,0.0,0.0,0,0.2587719298245614
620,Male,4.1,87.1,5.2,Bachelors,Yes,Yes,No,61.1,80.3,B,0,excellent,Healthy,2.3,2.0,0,0.7294286601459401
621,Female,4.8,85.0,7.4,PhD,Yes,Yes,No,78.2,98.3,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.7446436888681882
622,Female,4.5,76.8,4.9,Bachelors,No,No,No,78.9,79.3,C,0,average,Healthy,2.5999999999999996,3.0,0,0.3376804843968328
623,Male,5.1,91.6,8.1,Bachelors,Yes,Yes,No,59.5,89.5,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.8064741499767116
624,Female,2.7,94.4,6.2,High School,Yes,Yes,Yes,77.9,75.7,C,0,average,Healthy,1.2999999999999998,1.0,1,0.7218599596335973
625,Male,5.5,68.9,6.7,High School,Yes,Yes,Yes,65.4,89.6,B,0,excellent,Moderate,0.7999999999999998,1.0,1,0.6566138798323242
626,Female,3.8,77.4,8.4,,Yes,Yes,Yes,45.1,71.0,C,0,average,Healthy,0.9000000000000004,1.0,0,0.6447368421052632
627,Male,6.6,77.3,5.3,High School,No,Yes,No,84.0,96.8,A,0,excellent,Healthy,2.2,2.0,0,0.7668063965222792
628,Female,2.5,75.6,5.1,Bachelors,Yes,No,Yes,60.7,61.9,D,1,average,Healthy,2.4000000000000004,2.0,1,0.24111162862909483
629,Male,6.1,93.3,6.1,Masters,Yes,No,Yes,59.7,93.9,A,0,excellent,Healthy,1.4000000000000004,1.0,1,0.5295373389225275
630,Male,3.8,83.1,8.0,High School,Yes,Yes,No,65.2,81.3,B,0,excellent,Healthy,0.5,0.0,0,0.6867722403353517
631,Male,2.5,82.4,5.0,,Yes,No,No,73.3,77.6,C,0,average,Healthy,2.5,2.0,0,0.2912591212544637
632,Female,2.8,65.0,3.4,Masters,No,Yes,No,69.3,71.4,C,0,average,Moderate,4.1,4.0,0,0.5094317652538426
633,Male,3.0,91.4,6.3,Bachelors,Yes,Yes,Yes,76.6,89.4,B,0,excellent,Healthy,1.2000000000000002,1.0,1,0.7128939605651298
634,Male,4.1,72.6,7.5,PhD,Yes,No,Yes,53.9,74.3,C,0,average,Moderate,0.0,0.0,0,0.2891631734202763
635,Female,4.3,85.6,8.2,High School,Yes,No,No,61.1,76.0,C,0,average,Healthy,0.6999999999999993,1.0,0,0.3938053097345133
636,Female,2.6,87.8,6.2,High School,Yes,Yes,Yes,68.6,96.3,A,0,excellent,Healthy,1.2999999999999998,1.0,1,0.6688014283496351
637,Male,3.5,98.6,6.3,Bachelors,Yes,Yes,No,92.8,100.0,A,0,excellent,Healthy,1.2000000000000002,1.0,0,0.7879211302592765
638,Male,6.7,71.9,8.2,High School,Yes,No,No,68.6,99.9,A,0,excellent,Moderate,0.6999999999999993,1.0,0,0.39803601925166904
639,Female,6.1,54.8,4.6,Masters,Yes,No,No,83.0,83.8,B,0,excellent,Critical,2.9000000000000004,3.0,0,0.24561403508771928
640,Female,4.2,86.8,6.3,,No,No,Yes,70.5,79.4,C,0,average,Healthy,1.2000000000000002,1.0,1,0.39826890234435647
641,Female,3.6,100.0,7.0,Bachelors,Yes,Yes,No,64.2,86.0,B,0,excellent,Healthy,0.5,0.0,0,0.8026315789473685
642,Female,3.7,97.4,7.3,High School,Yes,Yes,No,67.0,97.9,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7878435025617141
643,Female,4.4,87.1,6.2,,Yes,Yes,No,68.0,90.5,A,0,excellent,Healthy,1.2999999999999998,1.0,0,0.7425865548827821
644,Male,2.0,80.1,6.8,Bachelors,No,Yes,No,77.2,70.4,C,0,average,Healthy,0.7000000000000002,1.0,0,0.5857009781089892
645,Female,3.1,93.1,3.8,Bachelors,Yes,No,Yes,86.5,82.9,B,0,excellent,Healthy,3.7,4.0,1,0.39648346530041917
646,Male,1.0,75.3,6.0,Bachelors,Yes,Yes,Yes,74.3,75.5,C,0,average,Healthy,1.5,2.0,1,0.5064430988976867
647,Male,4.1,89.8,7.3,,Yes,Yes,No,84.2,100.0,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7493401645707188
648,Male,4.5,90.1,5.6,Bachelors,Yes,No,No,58.4,94.0,A,0,excellent,Healthy,1.9000000000000004,2.0,0,0.4357630802670392
649,Female,2.8,95.6,6.9,Masters,Yes,Yes,No,65.0,88.9,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.7350954820680018
650,Male,5.9,100.0,7.3,Masters,Yes,Yes,No,61.3,97.3,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.9035087719298246
651,Male,1.7,88.9,6.4,High School,Yes,No,No,73.8,59.5,F,1,poor,Healthy,1.0999999999999996,1.0,0,0.3041065052010558
652,Female,1.3,79.9,7.0,Bachelors,Yes,No,No,65.7,73.3,C,0,average,Healthy,0.5,0.0,0,0.22019096413600378
653,Male,3.8,84.7,5.6,Masters,Yes,No,No,78.8,88.0,B,0,excellent,Healthy,1.9000000000000004,2.0,0,0.36523831703151693
654,Male,5.1,67.3,6.6,Bachelors,No,Yes,Yes,58.8,74.8,C,0,average,Moderate,0.9000000000000004,1.0,1,0.6272706101537028
655,Female,6.0,78.1,7.5,Masters,No,No,No,70.5,89.9,B,0,excellent,Healthy,0.0,0.0,0,0.41305697873001085
656,Male,2.8,80.9,7.0,,Yes,No,Yes,78.2,72.6,C,0,average,Healthy,0.5,0.0,0,0.2933550690886509
657,Male,5.1,79.8,6.1,Bachelors,Yes,Yes,No,45.2,83.6,B,0,excellent,Healthy,1.4000000000000004,1.0,0,0.7194535010091601
658,Male,3.4,86.5,7.1,Masters,Yes,Yes,No,95.5,100.0,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.6943021269989131
659,Female,3.2,76.8,7.7,Masters,Yes,No,No,66.6,84.3,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.28066294053718366
660,Female,4.8,96.2,4.3,Masters,Yes,Yes,Yes,45.7,85.4,B,0,excellent,Healthy,3.2,3.0,1,0.8272395590746778
661,Female,4.5,85.0,8.2,Bachelors,Yes,No,No,71.9,95.2,A,0,excellent,Healthy,0.6999999999999993,1.0,0,0.3981524607980127
662,Male,1.1,84.9,6.4,High School,Yes,Yes,Yes,70.4,69.0,D,1,average,Healthy,1.0999999999999996,1.0,1,0.5816255239869585
663,Male,5.7,81.7,7.3,Bachelors,Yes,Yes,No,69.0,94.2,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7597810898928739
664,Female,5.6,86.6,8.2,Masters,Yes,Yes,Yes,81.9,99.7,A,0,excellent,Healthy,0.6999999999999993,1.0,0,0.7915308181959322
665,Male,2.6,93.3,5.2,Bachelors,Yes,No,No,79.0,85.8,B,0,excellent,Healthy,2.3,2.0,0,0.376028566992703
666,Male,4.1,76.3,5.9,Masters,Yes,Yes,No,73.6,91.7,A,0,excellent,Healthy,1.5999999999999996,2.0,0,0.649782642446825
667,Female,4.2,78.4,6.5,Bachelors,Yes,Yes,No,75.4,92.2,A,0,excellent,Healthy,1.0,1.0,0,0.6696553330228227
668,Female,3.9,82.0,5.9,Bachelors,Yes,No,No,68.7,96.3,A,0,excellent,Healthy,1.5999999999999996,2.0,0,0.3497127775190188
669,Male,2.7,71.5,8.9,High School,Yes,No,Yes,91.3,97.6,A,0,excellent,Moderate,1.4000000000000004,1.0,0,0.21964757025306633
670,Male,2.5,76.8,5.8,Masters,Yes,No,Yes,52.2,66.4,D,1,average,Healthy,1.7000000000000002,2.0,1,0.24996118615121876
671,Male,3.5,80.2,6.1,Bachelors,Yes,Yes,No,71.7,60.8,D,1,average,Healthy,1.4000000000000004,1.0,0,0.6522279149200435
672,Female,5.3,93.7,7.0,High School,No,Yes,No,70.8,99.8,A,0,excellent,Healthy,0.5,0.0,0,0.83073280546499
673,Female,4.3,87.6,5.4,High School,Yes,No,Yes,79.8,85.2,B,0,excellent,Healthy,2.0999999999999996,2.0,1,0.40855457227138636
674,Female,2.9,86.9,6.3,Masters,Yes,No,No,59.9,73.2,C,0,average,Healthy,1.2000000000000002,1.0,0,0.34198882161155103
675,Female,4.7,93.5,7.2,Bachelors,Yes,Yes,No,49.1,83.8,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.8029420897376184
676,Male,0.5,83.6,6.4,High School,No,Yes,Yes,71.9,61.3,D,1,average,Healthy,1.0999999999999996,1.0,1,0.5457227138643067
677,Female,5.2,88.9,6.7,,No,No,Yes,73.4,90.6,A,0,excellent,Healthy,0.7999999999999998,1.0,1,0.45761527713088035
678,Female,0.9,84.0,6.2,Masters,Yes,Yes,Yes,87.9,67.7,D,1,average,Healthy,1.2999999999999998,1.0,1,0.5662164260208042
679,Female,3.0,87.7,5.0,,No,No,No,54.8,63.6,D,1,average,Healthy,2.5,2.0,0,0.352274491538581
680,Female,1.8,79.2,7.2,Bachelors,Yes,Yes,No,83.9,84.1,B,0,excellent,Healthy,0.2999999999999998,0.0,0,0.570291880142835
681,Female,1.6,60.6,8.9,Bachelors,Yes,Yes,No,98.4,86.2,B,0,excellent,Moderate,1.4000000000000004,1.0,0,0.4243518087253532
682,Male,5.2,83.7,6.8,PhD,Yes,No,No,65.5,93.9,A,0,excellent,Healthy,0.7000000000000002,1.0,0,0.4192671945350101
683,Male,2.8,99.2,7.1,Bachelors,Yes,Yes,Yes,54.5,73.9,C,0,average,Healthy,0.40000000000000036,0.0,0,0.7616441546343736
684,Female,4.0,94.3,7.6,Masters,No,Yes,No,65.1,79.3,C,0,average,Healthy,0.09999999999999964,0.0,0,0.7781400403664027
685,Male,3.4,94.7,5.3,High School,Yes,Yes,No,70.2,83.8,B,0,excellent,Healthy,2.2,2.0,0,0.7547741034000932
686,Female,4.2,97.4,8.8,Bachelors,No,Yes,Yes,76.8,91.7,A,0,excellent,Healthy,1.3000000000000007,1.0,0,0.8097733271231177
687,Female,3.6,85.9,7.0,High School,Yes,No,No,62.9,91.7,A,0,excellent,Healthy,0.5,0.0,0,0.3653159447290794
688,Male,1.6,87.0,8.8,High School,Yes,No,No,88.7,74.4,C,0,average,Healthy,1.3000000000000007,1.0,0,0.28570874087874554
689,Male,5.0,78.8,5.9,High School,Yes,No,No,56.6,81.5,B,0,excellent,Healthy,1.5999999999999996,2.0,0,0.3743595714951094
690,Female,2.8,81.8,9.0,High School,Yes,Yes,No,49.1,67.7,D,1,average,Healthy,1.5,2.0,0,0.6333255705635771
691,Female,1.2,91.2,7.7,,Yes,Yes,Yes,83.3,71.0,C,0,average,Healthy,0.20000000000000018,0.0,0,0.6324716658903897
692,Female,2.9,97.0,7.5,High School,Yes,Yes,Yes,42.7,79.9,C,0,average,Healthy,0.0,0.0,0,0.7498059307560938
693,Male,5.8,83.6,7.1,Masters,No,No,No,67.6,92.2,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.44484552088185064
694,Female,4.8,80.5,6.5,Masters,Yes,No,Yes,100.0,100.0,A,0,excellent,Healthy,1.0,1.0,1,0.3781245148268903
695,Female,3.0,85.0,8.2,Bachelors,Yes,No,No,69.9,89.6,B,0,excellent,Healthy,0.6999999999999993,1.0,0,0.33236298711380224
696,Female,3.0,91.0,7.0,High School,Yes,Yes,No,56.6,77.5,C,0,average,Healthy,0.5,0.0,0,0.709944108057755
697,Male,3.0,70.6,4.4,Masters,Yes,Yes,No,69.3,72.6,C,0,average,Moderate,3.0999999999999996,3.0,0,0.5595016301816488
698,Female,6.6,62.0,5.5,Bachelors,No,Yes,No,69.4,97.9,A,0,excellent,Moderate,2.0,2.0,0,0.6539745381151995
699,Female,4.1,79.5,6.6,Masters,Yes,Yes,No,71.9,85.5,B,0,excellent,Healthy,0.9000000000000004,1.0,0,0.6733814625058221
700,Male,4.1,72.8,7.2,Masters,Yes,Yes,No,77.9,92.1,A,0,excellent,Moderate,0.2999999999999998,0.0,0,0.623971433007297
701,Female,5.0,79.9,6.7,,Yes,No,No,57.5,84.5,B,0,excellent,Healthy,0.7999999999999998,1.0,0,0.3824716658903897
702,Female,3.9,83.5,8.3,Bachelors,Yes,Yes,Yes,90.3,82.8,B,0,excellent,Healthy,0.8000000000000007,1.0,0,0.694108057755007
703,Male,3.1,80.5,4.5,High School,Yes,Yes,Yes,72.9,65.4,D,1,average,Healthy,3.0,3.0,1,0.6368964446514517
704,Female,3.2,99.5,7.0,Bachelors,Yes,Yes,No,78.7,89.6,B,0,excellent,Healthy,0.5,0.0,0,0.7814004036640273
705,Male,3.4,88.3,4.6,High School,Yes,No,Yes,62.5,83.1,B,0,excellent,Healthy,2.9000000000000004,3.0,1,0.3742431299487657
706,Male,3.4,88.0,7.7,PhD,Yes,No,Yes,85.4,94.2,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.37203074056823476
707,Female,4.6,91.2,6.7,High School,Yes,No,Yes,66.9,92.9,A,0,excellent,Healthy,0.7999999999999998,1.0,1,0.4482611395746002
708,Female,3.6,73.6,7.3,High School,Yes,No,No,73.3,77.1,C,0,average,Moderate,0.20000000000000018,0.0,0,0.2746079801273094
709,Female,4.6,95.4,5.8,Masters,Yes,Yes,No,58.8,98.3,A,0,excellent,Healthy,1.7000000000000002,2.0,0,0.8125679242353673
710,Female,3.4,84.2,8.3,Bachelors,Yes,No,Yes,58.0,72.1,C,0,average,Healthy,0.8000000000000007,1.0,0,0.3440071417481758
711,Male,3.6,91.7,8.1,Bachelors,Yes,Yes,No,78.3,94.6,A,0,excellent,Healthy,0.5999999999999996,1.0,0,0.7414221394193449
712,Female,0.5,74.3,7.5,Bachelors,Yes,Yes,No,64.7,67.1,D,1,average,Moderate,0.0,0.0,0,0.4771386430678466
713,Male,4.9,69.5,6.6,PhD,No,No,Yes,59.8,72.2,C,0,average,Moderate,0.9000000000000004,1.0,1,0.30138953578636857
714,Female,4.0,93.2,7.5,High School,Yes,No,No,62.3,95.6,A,0,excellent,Healthy,0.0,0.0,0,0.43669461263778925
715,Female,5.0,88.8,6.0,PhD,Yes,Yes,No,78.4,91.9,A,0,excellent,Healthy,1.5,2.0,0,0.7814392175128085
716,Female,0.5,76.0,7.8,High School,No,Yes,No,62.5,54.1,F,1,poor,Healthy,0.2999999999999998,0.0,0,0.4896755162241888
717,Male,6.6,76.3,8.8,Masters,Yes,Yes,No,68.6,98.5,A,0,excellent,Healthy,1.3000000000000007,1.0,0,0.7594317652538426
718,Female,3.3,96.3,8.1,Masters,Yes,Yes,Yes,70.2,85.0,B,0,excellent,Healthy,0.5999999999999996,1.0,0,0.762187548517311
719,Female,5.2,73.1,5.9,High School,Yes,Yes,No,47.0,99.1,A,0,excellent,Moderate,1.5999999999999996,2.0,0,0.6744294364229156
720,Female,1.9,100.0,7.2,Bachelors,Yes,Yes,Yes,52.3,78.2,C,0,average,Healthy,0.2999999999999998,0.0,0,0.7280701754385964
721,Female,4.4,76.0,5.2,High School,Yes,Yes,No,74.0,83.8,B,0,excellent,Healthy,2.3,2.0,0,0.6607281478031362
722,Male,1.9,91.4,7.5,Masters,Yes,No,No,61.2,70.7,C,0,average,Healthy,0.0,0.0,0,0.33131501319670864
723,Female,2.6,81.7,7.3,Bachelors,No,Yes,No,82.7,69.9,D,1,average,Healthy,0.20000000000000018,0.0,0,0.6238161776121721
724,Male,6.4,91.0,4.6,Bachelors,Yes,Yes,Yes,81.6,93.7,A,0,excellent,Healthy,2.9000000000000004,3.0,1,0.8590669150752989
725,Male,3.2,79.6,5.4,High School,Yes,Yes,No,78.6,84.9,B,0,excellent,Healthy,2.0999999999999996,2.0,0,0.6346452414221394
726,Male,3.8,83.4,6.5,High School,Yes,No,No,91.8,100.0,A,0,excellent,Healthy,1.0,1.0,0,0.35565129638254933
727,Male,4.8,85.4,6.4,High School,Yes,Yes,No,69.0,97.5,A,0,excellent,Healthy,1.0999999999999996,1.0,0,0.7475935413755629
728,Male,4.2,75.0,5.3,High School,Yes,Yes,No,77.8,88.0,B,0,excellent,Healthy,2.2,2.0,0,0.6445815867101382
729,Male,3.7,92.4,7.3,Bachelors,Yes,Yes,No,63.0,85.0,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.7509703462195313
730,Female,4.0,79.9,7.1,PhD,Yes,No,No,99.4,98.9,A,0,excellent,Healthy,0.40000000000000036,0.0,0,0.33861201676758274
731,Male,7.1,82.7,6.6,Masters,Yes,No,No,93.8,100.0,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.49522589659990696
732,Male,3.4,75.1,5.9,Bachelors,No,No,No,70.1,85.0,B,0,excellent,Healthy,1.5999999999999996,2.0,0,0.27689799720540287
733,Male,3.8,59.4,8.1,,No,No,No,74.6,74.3,C,0,average,Critical,0.5999999999999996,1.0,0,0.17866014594007143
734,Female,5.1,83.1,8.8,Masters,Yes,No,No,86.3,99.6,A,0,excellent,Healthy,1.3000000000000007,1.0,0,0.41045645086166743
735,Female,5.2,100.0,6.2,,Yes,No,Yes,68.2,79.8,C,0,average,Healthy,1.2999999999999998,1.0,1,0.5394736842105263
736,Male,5.3,92.8,6.1,Bachelors,Yes,Yes,No,62.1,91.3,A,0,excellent,Healthy,1.4000000000000004,1.0,0,0.824095637323397
737,Female,4.5,84.8,7.4,High School,No,Yes,No,80.5,95.0,A,0,excellent,Healthy,0.09999999999999964,0.0,0,0.7300108678776587
738,Male,1.8,82.4,6.4,High School,Yes,No,Yes,70.9,66.6,D,1,average,Healthy,1.0999999999999996,1.0,1,0.26055736686849873
739,Male,6.0,85.2,6.6,Masters,Yes,Yes,No,72.2,93.1,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.798750194069244
740,Female,1.8,90.5,7.7,High School,Yes,Yes,No,60.0,81.8,B,0,excellent,Healthy,0.20000000000000018,0.0,0,0.6536252134761683
741,Male,4.0,73.2,4.5,High School,Yes,No,No,49.4,62.9,D,1,average,Moderate,3.0,3.0,0,0.28920198726905766
742,Female,2.4,96.1,8.4,Bachelors,Yes,Yes,No,72.8,94.0,A,0,excellent,Healthy,0.9000000000000004,1.0,0,0.7212389380530974
743,Female,3.4,92.2,6.9,Bachelors,Yes,No,Yes,80.9,85.0,B,0,excellent,Healthy,0.5999999999999996,1.0,1,0.4030041918956684
744,Male,4.0,92.2,6.3,Bachelors,Yes,No,Yes,67.3,82.4,B,0,excellent,Healthy,1.2000000000000002,1.0,1,0.4293199813693526
745,Male,4.0,89.4,6.7,High School,Yes,Yes,No,87.2,89.5,B,0,excellent,Healthy,0.7999999999999998,1.0,0,0.7420043471510636
746,Female,4.1,85.2,6.8,Bachelors,Yes,No,Yes,61.6,83.3,B,0,excellent,Healthy,0.7000000000000002,1.0,1,0.3820835274025773
747,Male,5.9,91.7,4.7,Bachelors,Yes,Yes,Yes,57.3,100.0,A,0,excellent,Healthy,2.8,3.0,1,0.842299332401801
748,Male,4.2,90.9,8.6,,No,Yes,No,69.2,92.4,A,0,excellent,Healthy,1.0999999999999996,1.0,0,0.7618382238782798
749,Male,3.1,81.5,6.8,Masters,Yes,Yes,No,69.0,77.0,C,0,average,Healthy,0.7000000000000002,1.0,0,0.6442710759198882
750,Female,4.9,79.3,7.3,,No,No,No,79.2,95.1,A,0,excellent,Healthy,0.20000000000000018,0.0,0,0.37366092221704705
751,Female,5.3,86.0,7.9,Masters,Yes,No,No,60.7,88.8,B,0,excellent,Healthy,0.40000000000000036,0.0,0,0.4406148113646949
752,Male,1.7,100.0,5.6,Bachelors,Yes,Yes,Yes,86.4,93.2,A,0,excellent,Healthy,1.9000000000000004,2.0,1,0.7192982456140351
753,Female,4.4,72.6,7.4,High School,Yes,No,Yes,93.6,96.4,A,0,excellent,Moderate,0.09999999999999964,0.0,0,0.30232106815711846
754,Female,4.6,70.3,6.5,Masters,Yes,Yes,No,69.5,67.2,D,1,average,Moderate,1.0,1.0,0,0.6274646793976091
